#The CSV format is in following way:-
#The day information is available in following format:-
#date,maxtempC,maxtempF,mintempC,mintempF,sunrise,sunset,moonrise,moonset
#
#Hourly information follows below the day in the following way:-
#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,humidity,visibilityKm,pressureMB,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
#
Not Available
2016-01-04,0,14,56,16,25,261,W,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.7,95,2,1016,100,14,56,13,55,12,53,33,53,12,53
2016-01-04,600,12,53,16,26,247,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,91,2,1013,95,12,53,10,51,9,49,34,55,9,49
2016-01-04,1200,16,62,19,31,241,WSW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,87,2,1011,98,16,62,14,58,16,62,27,44,16,62
2016-01-04,1800,16,61,13,21,301,WNW,296,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.3,92,9,1010,100,16,61,15,58,16,61,15,25,16,61
2016-01-05,16,61,11,52,08:55 AM,06:28 PM,04:21 AM,03:12 PM
2016-01-05,0,12,54,11,18,329,NNW,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,85,10,1013,81,12,54,10,49,10,50,21,33,10,50
2016-01-05,600,10,51,13,21,315,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,69,10,1014,100,10,51,5,41,8,46,25,40,8,46
2016-01-05,1200,15,59,20,32,313,NW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,1.0,62,9,1017,27,15,59,8,46,13,55,26,42,13,55
2016-01-05,1800,14,58,14,23,319,NW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,66,10,1018,57,14,58,8,47,13,55,17,27,13,55
2016-01-06,16,60,13,55,08:55 AM,06:29 PM,05:17 AM,03:51 PM
2016-01-06,0,12,54,9,15,321,NW,122,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast ,0.0,69,10,1021,100,12,54,7,44,10,51,14,23,10,51
2016-01-06,600,11,51,6,10,276,W,119,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Cloudy ,0.0,74,10,1022,73,11,51,6,43,9,49,13,22,9,49
2016-01-06,1200,14,58,17,27,238,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,70,10,1022,87,14,58,9,48,12,54,26,42,12,54
2016-01-06,1800,14,57,16,26,244,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.1,79,10,1020,100,14,57,10,51,12,53,28,45,12,53
2016-01-07,18,65,13,55,08:55 AM,06:30 PM,06:13 AM,04:36 PM
2016-01-07,0,16,61,17,27,245,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.5,89,10,1019,100,16,61,14,58,16,61,24,39,16,61
2016-01-07,600,15,59,14,23,239,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,92,10,1018,96,15,59,14,57,15,59,25,41,15,59
2016-01-07,1200,18,64,16,26,238,WSW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.1,89,10,1019,88,18,64,16,61,18,64,20,33,18,64
2016-01-07,1800,17,62,14,22,226,SW,266,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,90,2,1017,100,17,62,15,60,17,62,18,29,17,62
2016-01-08,20,68,12,53,08:55 AM,06:31 PM,07:09 AM,05:26 PM
2016-01-08,0,18,65,15,25,218,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,1.0,90,10,1015,92,18,65,17,62,18,65,20,33,18,65
2016-01-08,600,18,64,15,24,216,SW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain nearby,0.1,89,10,1012,49,18,64,16,60,18,64,17,28,18,64
2016-01-08,1200,19,66,20,32,220,SW,353,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,1.5,85,10,1010,47,19,66,16,61,19,66,27,44,19,66
2016-01-08,1800,17,62,9,15,299,WNW,356,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,4.4,93,7,1008,100,17,62,15,60,17,62,15,24,17,62
2016-01-09,16,60,14,57,08:55 AM,06:32 PM,08:03 AM,06:22 PM
2016-01-09,0,13,55,8,12,320,NW,116,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly Cloudy ,0.0,85,10,1010,31,13,55,10,51,12,53,12,19,12,53
2016-01-09,600,12,54,8,13,262,W,113,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear ,0.0,80,10,1012,15,12,54,9,48,11,51,14,22,11,51
2016-01-09,1200,15,60,17,28,249,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.4,73,9,1014,37,15,60,11,51,15,60,27,44,15,60
2016-01-09,1800,14,57,14,23,251,WSW,176,http://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain nearby,0.2,77,9,1014,45,14,57,10,50,12,54,27,43,12,54
